,name,psnr,ssim
0,BSD68\test001,28.338869144728747,0.8957095432904437
1,BSD68\test002,32.57853469216448,0.9541584560655219
2,BSD68\test003,32.41046607349687,0.9515973953820752
3,BSD68\test004,33.032106321274114,0.9485876241891527
4,BSD68\test005,30.12237140813683,0.9327110662300863
5,BSD68\test006,34.94683398692857,0.9629326740307559
6,BSD68\test007,31.186417146030333,0.9377372901949053
7,BSD68\test008,28.958461288266747,0.9151951097044162
8,BSD68\test009,31.46363834941825,0.9415141245432662
9,BSD68\test010,32.13452574918946,0.9374579668917791
10,BSD68\test011,31.538157323696403,0.9547513781908749
11,BSD68\test012,30.85094533013429,0.9253620401145276
12,BSD68\test013,31.875052233109706,0.9369491962589306
13,BSD68\test014,33.04516439877946,0.9494957330116052
14,BSD68\test015,29.849955078896993,0.9234359478132279
15,BSD68\test016,30.79000298717718,0.9487114841902594
16,BSD68\test017,34.75795816023766,0.9539463900142039
17,BSD68\test018,34.99918036854482,0.9636177901153378
18,BSD68\test019,30.661451291211105,0.9322511083294016
19,BSD68\test020,31.50727425370762,0.9454283004433981
20,BSD68\test021,29.326866379303006,0.9533894772844184
21,BSD68\test022,29.636524813137882,0.9290556102127878
22,BSD68\test023,31.670672303649997,0.953359138726584
23,BSD68\test024,31.251769458793845,0.9500132173335367
24,BSD68\test025,32.072935574302605,0.967367310055969
25,BSD68\test026,30.887743073633533,0.9278500631850046
26,BSD68\test027,32.28413943554492,0.940075611903577
27,BSD68\test028,35.37001335271535,0.9609506969122928
28,BSD68\test029,27.5233365701282,0.9372164544999514
29,BSD68\test030,32.22562723208417,0.9343380610794251
30,BSD68\test031,27.487242126171584,0.9272633754222902
31,BSD68\test032,29.3149132269724,0.9310300383372474
32,BSD68\test033,30.569684233573415,0.9601607507849538
33,BSD68\test034,35.13246647944931,0.9561690709327992
34,BSD68\test035,30.459634194072663,0.9257966347279808
35,BSD68\test036,29.058042958905794,0.828345927066162
36,BSD68\test037,30.667718969811986,0.9175417536886844
37,BSD68\test038,31.534157591362995,0.9312550223693096
38,BSD68\test039,35.38302843507661,0.9702629018431429
39,BSD68\test040,31.48161939203203,0.9234533331923884
40,BSD68\test041,30.427646095775017,0.9332766835932778
41,BSD68\test042,31.877672050139914,0.9342181862089503
42,BSD68\test043,32.97212210675053,0.9609052549885565
43,BSD68\test044,30.344553611495687,0.9451443194317978
44,BSD68\test045,35.27714805222781,0.9551445613408206
45,BSD68\test046,29.063839115413217,0.9205171955562015
46,BSD68\test047,29.24156414362651,0.9202330784593495
47,BSD68\test048,32.68770546212059,0.9701497679959044
48,BSD68\test049,33.32792018287702,0.9374575460178582
49,BSD68\test050,29.308569430422796,0.9162680118556775
50,BSD68\test051,30.99220322916014,0.9320299141959775
51,BSD68\test052,33.766037733254166,0.9408329584513222
52,BSD68\test053,32.84938149543526,0.9218204964537451
53,BSD68\test054,31.550596929577445,0.9386732587851543
54,BSD68\test055,30.143617417005277,0.9248684705348437
55,BSD68\test056,26.94121351349919,0.9130763824753025
56,BSD68\test057,30.708730953243744,0.9316213266865674
57,BSD68\test058,32.548530237285746,0.9239850889115893
58,BSD68\test059,32.15317503013934,0.9223406542533757
59,BSD68\test060,32.86857120799714,0.9300612367231889
60,BSD68\test061,32.34910784984317,0.9315585427588106
61,BSD68\test062,36.01489113341978,0.9767639353787538
62,BSD68\test063,29.293679933477307,0.9343357029572938
63,BSD68\test064,28.995816329435836,0.8958256791638258
64,BSD68\test065,31.346679431170763,0.9356557533553501
65,BSD68\test066,40.149850210411785,0.9889707940561371
66,BSD68\test067,27.588682840587243,0.9402791441357194
67,BSD68\test068,29.0779589885037,0.9469488030739567
68,Average,31.503720089708068,0.9376383502406176
